platform,title,url,query,page,date_scraped,extraction_method,estimated_salary_boost,demand_level,roi_score,score_breakdown,skill_category,demand_signal,trend_count,trend_count_norm,course_text,content_similarity,roi_norm,salary_norm,query_len_norm,knn_personalization,svd_personalization,personalization_score,support_skill_alignment,margin_pressure,demand_integration_score,demand_level_clean,demand_level_bonus,base_hybrid_score,hybrid_final_score,confidence_level,impact_band,recommendation_rank,recommendation_reason
Udemy,Learn Python & Ethical Hacking From Scratch,https://www.udemy.com/course/learn-python-and-ethical-hacking-from-scratch/,python programming,2,2026-02-26T08:49:56.698019,fallback_html_parse,25000.0,very_high,78.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,learn python ethical hacking from scratch python programming python,0.2171870034833004,0.57,0.16666666666666666,0.0,0.9286530453677053,0.9293151769671162,0.9289178980074697,1.0,0.5980000000000001,0.8333336026766877,very_high,0.06,0.6636929863095332,0.7636929863095332,LOW,TEST,75,strong market demand; strong personalization fit
Udemy,Python Programming Zero to Hero: Learn Python Step by Step,https://www.udemy.com/course/python-programming-zero-to-hero-learn-python-step-by-step/,python programming,2,2026-02-26T08:49:56.698974,fallback_html_parse,25000.0,very_high,78.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,python programming zero to hero learn python step by step python programming python,0.22487164330818057,0.57,0.16666666666666666,0.0,0.929203922928746,0.8991951131052424,0.9172003989993445,1.0,0.5980000000000001,0.835939228867716,very_high,0.06,0.6635967406805818,0.7635967406805819,LOW,TEST,76,strong market demand; strong personalization fit
Udemy,Python Programming Zero to Hero: Learn Python Step by Step,https://www.udemy.com/course/python-programming-zero-to-hero-learn-python-step-by-step/,python programming,1,2026-02-26T08:49:21.018445,fallback_html_parse,25000.0,very_high,78.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,python programming zero to hero learn python step by step python programming python,0.22487164330818057,0.57,0.16666666666666666,0.0,0.929203922928746,0.8991951131052424,0.9172003989993445,1.0,0.5980000000000001,0.835939228867716,very_high,0.06,0.6635967406805818,0.7635967406805819,LOW,TEST,77,strong market demand; strong personalization fit
Udemy,Python PCAP: Pass Certified Associate in Python Programming,https://www.udemy.com/course/python-pcap/,python programming,2,2026-02-26T08:49:56.697696,fallback_html_parse,25000.0,very_high,78.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,python pcap pass certified associate in python programming python programming python,0.19706479218793907,0.57,0.16666666666666666,0.0,0.9270931532922412,0.9328738600535007,0.929405435996745,1.0,0.5980000000000001,0.8306858260803455,very_high,0.06,0.657857596174292,0.7578575961742919,LOW,TEST,78,strong market demand; strong personalization fit
Udemy,Natural Language Processing in Python,https://www.udemy.com/course/nlp-in-python-2025/,machine learning,1,2026-02-26T08:54:21.890536,fallback_html_parse,25000.0,very_high,78.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,natural language processing in python machine learning python,0.18317572511321537,0.57,0.16666666666666666,0.0,0.925916918439101,0.9093651594296294,0.9192962148353123,1.0,0.5980000000000001,0.8295371650317876,very_high,0.06,0.6514559927482576,0.7514559927482576,LOW,TEST,79,strong market demand; strong personalization fit
Udemy,Statistics & Mathematics for Data Science & Data Analytics,https://www.udemy.com/course/statistics-for-data-science-data-analytics/,data science,2,2026-02-26T08:56:38.233371,fallback_html_parse,30000.0,very_high,97.9,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",statistics,0.5524052689697178,0.0,0.0,statistics mathematics for data science data analytics data science statistics,0.25946237719078563,0.9580000000000001,0.4444444444444444,0.0,0.8622392788879847,0.8715607868753571,0.8659678820829336,0.0,0.5980000000000001,0.7084756992005704,very_high,0.06,0.6730240595386294,0.7330240595386295,LOW,TEST,80,strong market demand; strong personalization fit; high ROI potential
Udemy,Statistics for Data Science and Business Analysis,https://www.udemy.com/course/statistics-for-data-science-and-business-analysis/,data science,2,2026-02-26T08:56:38.232713,fallback_html_parse,30000.0,very_high,97.9,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",statistics,0.5524052689697178,0.0,0.0,statistics for data science and business analysis data science statistics,0.2354848156053315,0.9580000000000001,0.4444444444444444,0.0,0.8608746715549049,0.868249657072577,0.8638246657619737,0.0,0.5980000000000001,0.7084545575063674,very_high,0.06,0.6664864654690548,0.7264864654690548,LOW,TEST,81,strong market demand; strong personalization fit; high ROI potential
Udemy,"Full-Stack AI Engineer 2026: ML, Deep Learning, GenerativeAI",https://www.udemy.com/course/full-stack-ai-engineer-python-machine-learning-dl-generative-ai/,machine learning,2,2026-02-26T08:55:12.119569,fallback_html_parse,38000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",deep-learning,0.5524052689697178,0.0,0.0,full-stack ai engineer 2026 ml deep learning generativeai machine learning deep-learning,0.12690105884442035,0.97,0.8888888888888888,0.0,0.8026278146551928,0.8603867805722184,0.825731401022003,1.0,0.5980000000000001,0.6813401567614611,very_high,0.06,0.6221271698331172,0.7221271698331173,LOW,TEST,82,strong personalization fit; high ROI potential
Udemy,AWS Certified Machine Learning Specialty 2026 - Hands On!,https://www.udemy.com/course/aws-machine-learning/,machine learning,2,2026-02-26T08:55:12.118691,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws,0.5524052689697178,0.0,0.0,aws certified machine learning specialty 2026 - hands on machine learning aws,0.1416952760272897,1.0,0.7222222222222222,0.0,0.8284972251105224,0.8536715245902994,0.8385669449024331,0.0,0.5980000000000001,0.6926245441447059,very_high,0.06,0.6374841456830778,0.6974841456830778,LOW,TEST,83,strong personalization fit; high ROI potential
Udemy,AWS Certified Machine Learning Specialty 2026 - Hands On!,https://www.udemy.com/course/aws-machine-learning/,machine learning,1,2026-02-26T08:54:21.889696,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws,0.5524052689697178,0.0,0.0,aws certified machine learning specialty 2026 - hands on machine learning aws,0.1416952760272897,1.0,0.7222222222222222,0.0,0.8284972251105224,0.8536715245902994,0.8385669449024331,0.0,0.5980000000000001,0.6926245441447059,very_high,0.06,0.6374841456830778,0.6974841456830778,LOW,TEST,84,strong personalization fit; high ROI potential
Udemy,AWS Certified Machine Learning Engineer Associate: Hands On!,https://www.udemy.com/course/aws-certified-machine-learning-engineer-associate-mla-c01/,machine learning,1,2026-02-26T08:54:21.890160,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws,0.5524052689697178,0.0,0.0,aws certified machine learning engineer associate hands on machine learning aws,0.13940264505504915,1.0,0.7222222222222222,0.0,0.8282293840435615,0.8589512043856189,0.8405181121803844,0.0,0.5980000000000001,0.6926245441447059,very_high,0.06,0.6373987797595054,0.6973987797595054,LOW,TEST,85,strong personalization fit; high ROI potential
Udemy,AWS Certified Machine Learning Specialty Full Practice Exam,https://www.udemy.com/course/aws-machine-learning-practice-exam/,machine learning,2,2026-02-26T08:55:12.118773,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws,0.5524052689697178,0.0,0.0,aws certified machine learning specialty full practice exam machine learning aws,0.13838325540976448,1.0,0.7222222222222222,0.0,0.8281095126177087,0.8548235646880791,0.8387951334458569,0.0,0.5980000000000001,0.6926245441447059,very_high,0.06,0.6367131876645524,0.6967131876645525,LOW,TEST,86,strong personalization fit; high ROI potential
Udemy,AWS Certified Machine Learning Specialty Full Practice Exam,https://www.udemy.com/course/aws-machine-learning-practice-exam/,machine learning,1,2026-02-26T08:54:21.889771,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws,0.5524052689697178,0.0,0.0,aws certified machine learning specialty full practice exam machine learning aws,0.13838325540976448,1.0,0.7222222222222222,0.0,0.8281095126177087,0.8548235646880791,0.8387951334458569,0.0,0.5980000000000001,0.6926245441447059,very_high,0.06,0.6367131876645524,0.6967131876645525,LOW,TEST,87,strong personalization fit; high ROI potential
Udemy,AWS Certified Machine Learning Engineer - Associate MLA-C01,https://www.udemy.com/course/aws-certified-machine-learning-engineer-associate-mla-c01-exam-prep/,machine learning,2,2026-02-26T08:55:12.119269,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws,0.5524052689697178,0.0,0.0,aws certified machine learning engineer - associate mla-c01 machine learning aws,0.12662858117314288,1.0,0.7222222222222222,0.0,0.8266926041805274,0.8658874104309298,0.8423705266806883,0.0,0.5980000000000001,0.6902923061738798,very_high,0.06,0.6338520841243157,0.6938520841243156,LOW,TEST,88,strong personalization fit; high ROI potential
Udemy,Practice Exams: AWS Machine Learning Engineer Associate Cert,https://www.udemy.com/course/practice-exams-aws-certified-machine-learning-engineer-associate/,machine learning,2,2026-02-26T08:55:12.119120,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws,0.5524052689697178,0.0,0.0,practice exams aws machine learning engineer associate cert machine learning aws,0.12212262826296877,1.0,0.7222222222222222,0.0,0.8261325440174873,0.8756350665872425,0.8459335530453893,0.0,0.5980000000000001,0.690330920651951,very_high,0.06,0.6336298675552724,0.6936298675552723,LOW,TEST,89,strong personalization fit; high ROI potential
Udemy,100 Hours Web Development Bootcamp - Build 23 React Projects,https://www.udemy.com/course/the-web-dev-bootcamp/,react frontend,1,2026-02-26T08:52:20.432424,fallback_html_parse,24000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 25.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react,0.5524052689697178,0.0,0.0,100 hours web development bootcamp - build 23 react projects react frontend react,0.018978533838116363,1.0,0.1111111111111111,0.0,0.8072392844849638,0.806075021823704,0.8067735794204599,1.0,0.5980000000000001,0.6614075107977595,very_high,0.06,0.5879306570938598,0.6879306570938599,LOW,TEST,90,strong personalization fit; high ROI potential
Udemy,Advanced React For Enterprise: React for senior engineers,https://www.udemy.com/course/react-for-senior-engineers/,react frontend,2,2026-02-26T08:52:58.106105,fallback_html_parse,24000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 55.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react,0.5524052689697178,0.0,0.0,advanced react for enterprise react for senior engineers react frontend react,0.004640158881631389,1.0,0.1111111111111111,0.0,0.8042896706919822,0.8386807697740346,0.8180461103248031,1.0,0.5980000000000001,0.6589184844206927,very_high,0.06,0.586293036848851,0.6862930368488511,LOW,TEST,91,strong personalization fit; high ROI potential
Udemy,Advanced React and Redux,https://www.udemy.com/course/react-redux-tutorial/,react frontend,2,2026-02-26T08:52:58.107189,fallback_html_parse,24000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 30.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react,0.5524052689697178,0.0,0.0,advanced react and redux react frontend react,0.006846718095126062,1.0,0.1111111111111111,0.0,0.8047518160000289,0.8119242602230223,0.8076207936892263,1.0,0.5980000000000001,0.6595445001682667,very_high,0.06,0.5844574530049814,0.6844574530049814,LOW,TEST,92,strong personalization fit; high ROI potential
Udemy,Complete React and NextJS course with AI powered Projects,https://www.udemy.com/course/complete-react-and-nextjs-course-with-ai-powered-projects/,react frontend,1,2026-02-26T08:52:20.431519,fallback_html_parse,24000.0,very_high,96.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react,0.5524052689697178,0.0,0.0,complete react and nextjs course with ai powered projects react frontend react,0.03926836671933914,0.9280000000000002,0.1111111111111111,0.0,0.8164357168401636,0.843534787769469,0.8272753452118857,1.0,0.5980000000000001,0.6428510131805197,very_high,0.06,0.5808337825959882,0.6808337825959883,LOW,TEST,93,strong personalization fit; high ROI potential
Udemy,Big React JS Course With AI (Redux / Router / Tailwind CSS),https://www.udemy.com/course/big-react-js-course-with-ai-redux-router-tailwind-css/,react frontend,2,2026-02-26T08:52:58.107271,fallback_html_parse,24000.0,very_high,96.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react,0.5524052689697178,0.0,0.0,big react js course with ai redux router tailwind css react frontend react,0.02989731720746859,0.9280000000000002,0.1111111111111111,0.0,0.8145509731457394,0.8399366657371908,0.82470525018232,1.0,0.5980000000000001,0.6429258419068898,very_high,0.06,0.5778746865148586,0.6778746865148586,LOW,TEST,94,strong personalization fit; high ROI potential
Udemy,React and Typescript: Build a Portfolio Project,https://www.udemy.com/course/react-and-typescript-build-a-portfolio-project/,react frontend,2,2026-02-26T08:52:58.107574,fallback_html_parse,24000.0,very_high,94.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 18.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react,0.5524052689697178,0.0,0.0,react and typescript build a portfolio project react frontend react,0.0,0.8880000000000001,0.1111111111111111,0.0,0.8106342766414159,0.8295013853047044,0.8181811201067313,1.0,0.5980000000000001,0.6200441233809215,very_high,0.06,0.5547607232100054,0.6547607232100054,LOW,TEST,95,strong personalization fit; high ROI potential
Udemy,The Complete JavaScript Course 2025: From Zero to Expert!,https://www.udemy.com/course/the-complete-javascript-course/,javascript web development,1,2026-02-26T08:50:50.969091,fallback_html_parse,22000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.0, 'keyword_score': 30.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",javascript,0.5524052689697178,0.0,0.0,the complete javascript course 2025 from zero to expert javascript web development javascript,0.02636311609136797,1.0,0.0,1.0,0.5985763975034237,0.7564385477724631,0.6617212576110395,1.0,0.5980000000000001,0.6632709022305384,very_high,0.06,0.5541659092062903,0.6541659092062904,LOW,TEST,96,strong personalization fit; high ROI potential
Udemy,JavaScript - The Complete Guide (Beginner + Advanced),https://www.udemy.com/course/javascript-the-complete-guide-2020-beginner-advanced/,javascript web development,1,2026-02-26T08:50:50.969324,fallback_html_parse,22000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.0, 'keyword_score': 30.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",javascript,0.5524052689697178,0.0,0.0,javascript - the complete guide beginner advanced javascript web development javascript,0.025296408066878745,1.0,0.0,1.0,0.5984118418798954,0.7569639165523545,0.6618326717488789,1.0,0.5980000000000001,0.6632576200203444,very_high,0.06,0.5539224369610599,0.6539224369610599,LOW,TEST,97,strong personalization fit; high ROI potential
Udemy,100 Hours Web Development Bootcamp - Build 23 React Projects,https://www.udemy.com/course/the-web-dev-bootcamp/,javascript web development,1,2026-02-26T08:50:50.969768,fallback_html_parse,24000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 25.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react,0.5524052689697178,0.0,0.0,100 hours web development bootcamp - build 23 react projects javascript web development react,0.01812755026365688,1.0,0.1111111111111111,1.0,0.6159149191305553,0.7556666189186652,0.6718155990457992,1.0,0.5980000000000001,0.6605870631756166,very_high,0.06,0.5536912594388298,0.6536912594388298,LOW,TEST,98,strong personalization fit; high ROI potential
Udemy,React Native - The Practical Guide,https://www.udemy.com/course/react-native-the-practical-guide/,react frontend,1,2026-02-26T08:52:20.432202,fallback_html_parse,24000.0,very_high,94.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 18.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react,0.5524052689697178,0.0,0.0,react native - the practical guide react frontend react,0.0,0.8880000000000001,0.1111111111111111,0.0,0.8106342766414159,0.8145371528791772,0.8121954271365204,1.0,0.5980000000000001,0.6201308898166698,very_high,0.06,0.5532946682199645,0.6532946682199645,LOW,TEST,99,strong personalization fit; high ROI potential
Udemy,React & TypeScript - The Practical Guide,https://www.udemy.com/course/react-typescript-the-practical-guide/,react frontend,1,2026-02-26T08:52:20.432137,fallback_html_parse,24000.0,very_high,94.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 18.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react,0.5524052689697178,0.0,0.0,react typescript - the practical guide react frontend react,0.0,0.8880000000000001,0.1111111111111111,0.0,0.8106342766414159,0.8065057375942097,0.8089828610225334,1.0,0.5980000000000001,0.6201992747439737,very_high,0.06,0.5525154614160241,0.6525154614160242,LOW,TEST,100,strong personalization fit; high ROI potential
Udemy,[2026] Tensorflow 2: Deep Learning & Artificial Intelligence,https://www.udemy.com/course/deep-learning-tensorflow-2/,machine learning,2,2026-02-26T08:55:12.119413,fallback_html_parse,40000.0,very_high,79.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 29.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",artificial-intelligence,0.5524052689697178,0.0,0.0,2026 tensorflow 2 deep learning artificial intelligence machine learning artificial-intelligence,0.11346137049221772,0.5880000000000001,1.0,0.0,0.7288978157797993,0.8116237013672818,0.7619881700147924,1.0,0.5980000000000001,0.552453206356912,very_high,0.06,0.5004210073516717,0.6004210073516718,LOW,TEST,101,strong personalization fit
Udemy,"Complete React, Next.js & TypeScript Projects Course 2025",https://www.udemy.com/course/react-tutorial-and-projects-course/,react frontend,1,2026-02-26T08:52:20.432501,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react,0.5524052689697178,0.0,0.0,complete react next js typescript projects course 2025 react frontend react,0.03118054990579317,0.5280000000000001,0.1111111111111111,0.0,0.8238444271292829,0.7891481769453621,0.8099659270557146,1.0,0.5980000000000001,0.5107112369702022,very_high,0.06,0.4682355521799477,0.5682355521799478,LOW,TEST,102,strong personalization fit
Udemy,Ultimate React JS Course: Build 15 Web Projects with React,https://www.udemy.com/course/ultimate-react-js-course-build-15-web-projects-with-react/,react frontend,2,2026-02-26T08:52:58.107443,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react,0.5524052689697178,0.0,0.0,ultimate react js course build 15 web projects with react react frontend react,0.02504503431361894,0.5280000000000001,0.1111111111111111,0.0,0.8221413347191644,0.789552777622907,0.8091059118806614,1.0,0.5980000000000001,0.5107112369702022,very_high,0.06,0.4664866694881409,0.566486669488141,LOW,TEST,103,strong personalization fit
Udemy,"The Ultimate React Course 2025: React, Next.js, Redux & More",https://www.udemy.com/course/the-ultimate-react-course/,react frontend,1,2026-02-26T08:52:20.431618,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react,0.5524052689697178,0.0,0.0,the ultimate react course 2025 react next js redux more react frontend react,0.024086665770737176,0.5280000000000001,0.1111111111111111,0.0,0.8218705479286672,0.7745776292491516,0.8029533804568609,1.0,0.5980000000000001,0.5107112369702022,very_high,0.06,0.46470894449647027,0.5647089444964704,LOW,TEST,104,strong personalization fit
Udemy,"The complete React 19 course, incl. Next JS & Express",https://www.udemy.com/course/the-complete-react-fullstack-course/,react frontend,2,2026-02-26T08:52:58.107109,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react,0.5524052689697178,0.0,0.0,the complete react 19 course incl next js express react frontend react,0.026196333424191302,0.5280000000000001,0.1111111111111111,0.0,0.8224649342711038,0.7649471478410768,0.799457819699093,1.0,0.5980000000000001,0.5107112369702022,very_high,0.06,0.46436247122039187,0.5643624712203918,LOW,TEST,105,strong personalization fit
Udemy,The Complete React 19 Developer Course (incl. Next.js 16),https://www.udemy.com/course/best-react-course/,react frontend,2,2026-02-26T08:52:58.107027,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react,0.5524052689697178,0.0,0.0,the complete react 19 developer course incl next js 16 react frontend react,0.024185989272221913,0.5280000000000001,0.1111111111111111,0.0,0.8218986714379561,0.7679517650551841,0.8003199088848474,1.0,0.5980000000000001,0.5107112369702022,very_high,0.06,0.46407540747883813,0.5640754074788381,LOW,TEST,106,strong personalization fit
Udemy,React in one hour: ReactJS 2025,https://www.udemy.com/course/react-in-one-hour-reactjs-2025/,react frontend,2,2026-02-26T08:52:58.106775,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react,0.5524052689697178,0.0,0.0,react in one hour reactjs 2025 react frontend react,0.007942674500324915,0.5280000000000001,0.1111111111111111,0.0,0.8171168223189598,0.8025722399316402,0.8112989893640319,1.0,0.5980000000000001,0.5077598041351964,very_high,0.06,0.461726347413408,0.561726347413408,LOW,TEST,107,strong personalization fit
Udemy,React JS- Complete Guide for Frontend Web Development,https://www.udemy.com/course/react-js-a-complete-guide-for-frontend-web-development/,react frontend,1,2026-02-26T08:52:20.431893,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react,0.5524052689697178,0.0,0.0,react js- complete guide for frontend web development react frontend react,0.0015725109178268528,0.5280000000000001,0.1111111111111111,0.0,0.8151419383753237,0.7819762461608315,0.8018756614895268,1.0,0.5980000000000001,0.5057810763376374,very_high,0.06,0.4570854198200115,0.5570854198200115,LOW,TEST,108,strong personalization fit
Udemy,"React - The Complete Guide (incl. Next.js, Redux)",https://www.udemy.com/course/react-the-complete-guide-incl-redux/,react frontend,1,2026-02-26T08:52:20.431691,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react,0.5524052689697178,0.0,0.0,react - the complete guide incl next js redux react frontend react,0.001562115163030337,0.5280000000000001,0.1111111111111111,0.0,0.8151386699734523,0.778565442360562,0.8005093789282962,1.0,0.5980000000000001,0.5057810763376374,very_high,0.06,0.45674125024100476,0.5567412502410047,LOW,TEST,109,strong personalization fit
Udemy,Modern React From The Beginning,https://www.udemy.com/course/modern-react-from-the-beginning/,react frontend,1,2026-02-26T08:52:20.431831,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react,0.5524052689697178,0.0,0.0,modern react from the beginning react frontend react,0.0,0.5280000000000001,0.1111111111111111,0.0,0.81464586445013,0.7817043545605478,0.8014692604942971,1.0,0.5980000000000001,0.505884460103208,very_high,0.06,0.4566268761596971,0.5566268761596971,LOW,TEST,110,strong personalization fit
Udemy,Complete React JS Front-End Web Development with React 19,https://www.udemy.com/course/complete-react-js-front-end-development-react-19/,react frontend,2,2026-02-26T08:52:58.106600,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react,0.5524052689697178,0.0,0.0,complete react js front-end web development with react 19 react frontend react,0.0013918719111327075,0.5280000000000001,0.1111111111111111,0.0,0.815085124835025,0.7764672063617208,0.7996379574457033,1.0,0.5980000000000001,0.5057810763376374,very_high,0.06,0.45648083405738205,0.5564808340573821,LOW,TEST,111,strong personalization fit
Udemy,React js. From the beginning. w/ Redux and React Router,https://www.udemy.com/course/react-js-from-the-beginning-w-redux-and-react-router/,react frontend,1,2026-02-26T08:52:20.432579,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react,0.5524052689697178,0.0,0.0,react js from the beginning w redux and react router react frontend react,0.0,0.5280000000000001,0.1111111111111111,0.0,0.81464586445013,0.7796909032940069,0.8006638799876807,1.0,0.5980000000000001,0.505884460103208,very_high,0.06,0.45642553103304295,0.556425531033043,LOW,TEST,112,strong personalization fit
